,Unnamed: 0,S_1_COMID,S_1_unitarea,ID_t,lat_t,lon_t,order_t,AS1,IDS1,ID_s,lat_s,lon_s,AS2,IDS2,AINT,AP1,AP2,weight,AP2N,rows,cols,easymore_case
81,125,71030690,65.96896382496796,71030690,51.10657329943125,-115.77731538440516,23,65968959.199608654,23,4670.0,51.1418,-115.7216,100199934.00316706,4670,28987821.83964204,0.4394160858583623,0.289299809705721,0.4394160858583625,0.2892998097057174,31.0,20.0,2
82,122,71030690,65.96896382496796,71030690,51.10657329943125,-115.77731538440516,23,65968959.199608654,23,4514.0,51.0268,-115.8076,100177058.37932593,4514,3246994.5108518526,0.0492200354567836,0.0324125559622336,0.0492200354567836,0.2982584847821177,30.0,19.0,2
83,118,71030774,35.558875383565294,71030774,51.12230351891289,-115.59961679849916,22,35558881.9139084,22,4515.0,51.0571,-115.6733,100188493.14658695,4515,2027639.0514513548,0.0570220136943695,0.0202382428138198,0.0570220136943696,0.0213192534487865,30.0,20.0,2
84,121,71030774,35.558875383565294,71030774,51.12230351891289,-115.59961679849916,22,35558881.9139084,22,4671.0,51.172,-115.5869,100194351.53098074,4671,17063934.829096254,0.4798782726186313,0.1703083514026235,0.4798782726186317,0.2272218302914888,31.0,21.0,2
85,120,71030774,35.558875383565294,71030774,51.12230351891289,-115.59961679849916,22,35558881.9139084,22,4670.0,51.1418,-115.7216,100199934.00316706,4670,24951.81780743329,0.0007017042287168,0.0002490203018162,0.0007017042287168,0.0002490203018162,31.0,20.0,2
86,119,71030774,35.558875383565294,71030774,51.12230351891289,-115.59961679849916,22,35558881.9139084,22,4516.0,51.0872,-115.5388,100187468.9732141,4516,16442356.215553325,0.4623980094582813,0.1641158957708505,0.4623980094582817,0.8046054072530385,30.0,21.0,2
87,116,71030784,35.48685914400276,71030784,51.12454605497131,-115.90130455215166,21,35486859.28681138,21,4669.0,51.1114,-115.8561,100190896.32779302,4669,27364837.717120208,0.7711259397725934,0.2731269877813159,0.771125939772594,0.3256409998904124,31.0,19.0,2
88,115,71030784,35.48685914400276,71030784,51.12454605497131,-115.90130455215166,21,35486859.28681138,21,4668.0,51.0809,-115.9904,100179795.96328664,4668,1323107.0341435857,0.0372844219165745,0.0132073241058353,0.0372844219165745,0.1315461012505772,31.0,18.0,2
89,117,71030784,35.48685914400276,71030784,51.12454605497131,-115.90130455215166,21,35486859.28681138,21,4824.0,51.1961,-115.9049,100208757.4087252,4824,6798914.5355475545,0.1915896383108312,0.0678475086545237,0.1915896383108314,0.0678475086545248,32.0,19.0,2
90,110,71030838,50.69190663107943,71030838,51.15346635743226,-115.96890550579374,20,50691901.50246705,20,4668.0,51.0809,-115.9904,100179795.96328664,4668,8735017.239895133,0.1723158331211943,0.0871934021815765,0.1723158331211944,0.8684538987494228,31.0,18.0,2
91,112,71030838,50.69190663107943,71030838,51.15346635743226,-115.96890550579374,20,50691901.50246705,20,4823.0,51.1655,-116.0394,100199502.59522548,4823,25459713.057657678,0.5022441909467257,0.2540902140054219,0.502244190946726,0.8408769867073849,32.0,18.0,2
92,111,71030838,50.69190663107943,71030838,51.15346635743226,-115.96890550579374,20,50691901.50246705,20,4669.0,51.1114,-115.8561,100190896.32779302,4669,3031721.585778921,0.05980682310036,0.0302594516757299,0.05980682310036,0.0360774238381374,31.0,19.0,2
93,113,71030838,50.69190663107943,71030838,51.15346635743226,-115.96890550579374,20,50691901.50246705,20,4824.0,51.1961,-115.9049,100208757.4087252,4824,13465449.619135289,0.2656331528317192,0.1343739805515525,0.2656331528317194,0.1343739805515547,32.0,19.0,2
94,106,71030896,26.85736273726848,71030896,51.14773634594737,-115.85318387681156,19,26857359.11883567,19,4824.0,51.1961,-115.9049,100208757.4087252,4824,7912526.259101404,0.2946129671234939,0.0789604268500036,0.294612967123494,0.0789604268500048,32.0,19.0,2
95,104,71030896,26.85736273726848,71030896,51.14773634594737,-115.85318387681156,19,26857359.11883567,19,4669.0,51.1114,-115.8561,100190896.32779302,4669,18944832.859734256,0.7053870328765057,0.1890873677559759,0.705387032876506,0.2254431171481411,31.0,19.0,2
96,100,71031094,31.697741876133875,71031094,51.2558967160116,-115.61448599058492,18,31697750.225895688,18,4826.0,51.2568,-115.6352,100210702.20009908,4826,31697750.225895688,1.0,0.3163110279638809,1.0,0.4152998090398722,32.0,21.0,2
97,98,71031120,77.50658197268143,71031120,51.24199997679701,-116.0190438071372,17,77506556.91867915,17,4824.0,51.1961,-115.9049,100208757.4087252,4824,16942037.030184772,0.2185884356591994,0.1690674295169897,0.2185884356591992,0.1690674295169924,32.0,19.0,2
98,97,71031120,77.50658197268143,71031120,51.24199997679701,-116.0190438071372,17,77506556.91867915,17,4823.0,51.1655,-116.0394,100199502.59522548,4823,4817858.406570479,0.0621606557961984,0.0480826579153103,0.0621606557961984,0.159123013292615,32.0,18.0,2
99,94,71031120,77.50658197268143,71031120,51.24199997679701,-116.0190438071372,17,77506556.91867915,17,4979.0,51.2807,-115.9538,100222852.81220296,4979,19193930.72967904,0.2476426704106796,0.1915125162685652,0.2476426704106794,0.19151251626857,33.0,19.0,2
100,95,71031120,77.50658197268143,71031120,51.24199997679701,-116.0190438071372,17,77506556.91867915,17,5133.0,51.3346,-116.1379,100230637.07975684,5133,417255.61542627175,0.005383487952691,0.0041629548367955,0.005383487952691,0.0043399691597272,34.0,18.0,2
101,93,71031120,77.50658197268143,71031120,51.24199997679701,-116.0190438071372,17,77506556.91867915,17,4978.0,51.25,-116.0886,100220123.76089516,4978,36135475.13681864,0.4662247501812322,0.3605610707788641,0.4662247501812319,0.6816683595696934,33.0,18.0,2
102,87,71031296,93.33141750026856,71031296,51.27375469354751,-115.7018512313946,16,93331413.22036368,16,4980.0,51.3112,-115.8188,100230093.82956985,4980,11828854.72153287,0.1267403365424661,0.1180169973864987,0.126740336542466,0.1342395174826775,33.0,20.0,2
103,88,71031296,93.33141750026856,71031296,51.27375469354751,-115.7018512313946,16,93331413.22036368,16,4981.0,51.3415,-115.6837,100225338.62746648,4981,26856316.95556461,0.2877521729168986,0.2679593536260172,0.2877521729168983,1.0,33.0,21.0,2
104,92,71031296,93.33141750026856,71031296,51.27375469354751,-115.7018512313946,16,93331413.22036368,16,4825.0,51.2265,-115.7701,100214991.20601718,4825,13368516.292657686,0.1432370498997314,0.1333983681660494,0.1432370498997312,0.1333983681660515,32.0,20.0,2
105,86,71031296,93.33141750026856,71031296,51.27375469354751,-115.7018512313946,16,93331413.22036368,16,4826.0,51.2568,-115.6352,100210702.20009908,4826,40274748.411599725,0.4315240391411142,0.4019006705609124,0.4315240391411137,0.5276745259605765,32.0,21.0,2
106,91,71031296,93.33141750026856,71031296,51.27375469354751,-115.7018512313946,16,93331413.22036368,16,4671.0,51.172,-115.5869,100194351.53098074,4671,1002976.8390088916,0.0107464014997905,0.010010313193142,0.0107464014997905,0.0133555498999548,31.0,21.0,2
107,81,71031359,57.98097231752554,71031359,51.32445917703885,-116.18446057031402,15,57980969.75356548,15,4978.0,51.25,-116.0886,100220123.76089516,4978,185598.36016329488,0.0032010220069125,0.0018519071140452,0.0032010220069125,0.0035011724415498,33.0,18.0,2
108,82,71031359,57.98097231752554,71031359,51.32445917703885,-116.18446057031402,15,57980969.75356548,15,5132.0,51.3037,-116.2728,100249130.81151858,5132,16983293.38273449,0.2929115096715008,0.1694108791293691,0.2929115096715007,0.5867454207552619,34.0,17.0,2
109,83,71031359,57.98097231752554,71031359,51.32445917703885,-116.18446057031402,15,57980969.75356548,15,5133.0,51.3346,-116.1379,100230637.07975684,5133,40812078.0106677,0.7038874683215869,0.4071816681978404,0.7038874683215868,0.4244955690523863,34.0,18.0,2
110,78,71031503,37.45695923043348,71031503,51.36395094095677,-116.23004728726733,14,37456951.72420907,14,5133.0,51.3346,-116.1379,100230637.07975684,5133,4708623.324852893,0.1257075952021378,0.0469778848268328,0.1257075952021377,0.0489754463669875,34.0,18.0,2
111,77,71031503,37.45695923043348,71031503,51.36395094095677,-116.23004728726733,14,37456951.72420907,14,5132.0,51.3037,-116.2728,100249130.81151858,5132,11961616.593509557,0.3193430336131319,0.1193189057768386,0.3193430336131316,0.4132545792447381,34.0,17.0,2
112,79,71031503,37.45695923043348,71031503,51.36395094095677,-116.23004728726733,14,37456951.72420907,14,5287.0,51.3882,-116.3225,100259294.10237402,5287,5850961.580688857,0.1562049582616537,0.0583582961866306,0.1562049582616536,0.2030590983923547,35.0,17.0,2
113,80,71031503,37.45695923043348,71031503,51.36395094095677,-116.23004728726733,14,37456951.72420907,14,5288.0,51.4191,-116.1875,100241287.56481984,5288,14935750.225157786,0.3987444129230771,0.1489979886331743,0.3987444129230768,0.1489979886331824,35.0,18.0,2
114,68,71031506,123.10121078710958,71031506,51.337355303825625,-115.87135055837436,13,123101215.34791912,13,4980.0,51.3112,-115.8188,100230093.82956985,4980,64756585.506606326,0.5260434295761074,0.6460792665396256,0.5260434295761085,0.7348887949742353,33.0,20.0,2
115,67,71031506,123.10121078710958,71031506,51.337355303825625,-115.87135055837436,13,123101215.34791912,13,4979.0,51.2807,-115.9538,100222852.81220296,4979,3553478.3815490445,0.0288663143698939,0.0354557696357689,0.0288663143698939,0.0354557696357698,33.0,19.0,2
116,74,71031506,123.10121078710958,71031506,51.337355303825625,-115.87135055837436,13,123101215.34791912,13,5290.0,51.4805,-115.9168,100249962.73298009,5290,1405787.726790915,0.0114197713062195,0.0140228254302227,0.0114197713062195,0.091724947932569,35.0,20.0,2
117,76,71031506,123.10121078710958,71031506,51.337355303825625,-115.87135055837436,13,123101215.34791912,13,4825.0,51.2265,-115.7701,100214991.20601718,4825,5125613.807294328,0.0416373940160369,0.0511461782874114,0.041637394016037,0.0511461782874122,32.0,20.0,2
118,71,71031506,123.10121078710958,71031506,51.337355303825625,-115.87135055837436,13,123101215.34791912,13,5135.0,51.3959,-115.8677,100243620.8082488,5135,27272783.30423463,0.2215476364482184,0.2720650260269771,0.2215476364482189,0.9965903785276634,34.0,20.0,2
119,70,71031506,123.10121078710958,71031506,51.337355303825625,-115.87135055837436,13,123101215.34791912,13,5134.0,51.3653,-116.0029,100233806.51057331,5134,20986966.62144362,0.1704854542835216,0.2093801218576866,0.170485454283522,0.2093801218576878,34.0,19.0,2
120,64,71031643,30.687636424888915,71031643,51.39648355820336,-116.254430231879,12,30687621.30937864,12,5287.0,51.3882,-116.3225,100259294.10237402,5287,17748217.28510352,0.5783510264993844,0.1770231622315328,0.5783510264993846,0.6159563603834877,35.0,17.0,2
121,65,71031643,30.687636424888915,71031643,51.39648355820336,-116.254430231879,12,30687621.30937864,12,5288.0,51.4191,-116.1875,100241287.56481984,5288,12939404.024275104,0.4216489735006151,0.1290825800287929,0.4216489735006153,0.1290825800288,35.0,18.0,2
122,59,71031654,30.424569612252466,71031654,51.45293762871445,-116.11320667843498,11,30424562.54558073,11,5289.0,51.4499,-116.0522,100244102.91919632,5289,20492475.80983928,0.6735503847964408,0.2044257488777932,0.6735503847964407,0.2056210050817783,35.0,19.0,2
123,58,71031654,30.424569612252466,71031654,51.45293762871445,-116.11320667843498,11,30424562.54558073,11,5288.0,51.4191,-116.1875,100241287.56481984,5288,7507367.05955559,0.2467534922912494,0.074892963188457,0.2467534922912493,0.0748929631884611,35.0,18.0,2
124,61,71031654,30.424569612252466,71031654,51.45293762871445,-116.11320667843498,11,30424562.54558073,11,5444.0,51.5345,-116.1017,100254287.36112264,5444,2424719.676185864,0.0796961229123099,0.0241856955947615,0.0796961229123099,0.030282926003394,36.0,19.0,2
125,53,71031687,27.933849104431616,71031687,51.39757362848894,-115.99937022778302,10,27933840.53424749,10,5134.0,51.3653,-116.0029,100233806.51057331,5134,19719023.946612645,0.7059188271099599,0.1967302712835968,0.7059188271099596,0.1967302712835979,34.0,19.0,2
126,55,71031687,27.933849104431616,71031687,51.39757362848894,-115.99937022778302,10,27933840.53424749,10,5289.0,51.4499,-116.0522,100244102.91919632,5289,8214816.587634859,0.2940811728900405,0.0819481281034214,0.2940811728900404,0.0824272703301627,35.0,19.0,2
127,48,71031838,65.10083996473467,71031838,51.46184022049939,-116.01221626525908,9,65100831.9857989,9,5134.0,51.3653,-116.0029,100233806.51057331,5134,2513747.295315326,0.0386131362478389,0.0250788369994724,0.038613136247839,0.0250788369994725,34.0,19.0,2
128,52,71031838,65.10083996473467,71031838,51.46184022049939,-116.01221626525908,9,65100831.9857989,9,5444.0,51.5345,-116.1017,100254287.36112264,5444,852139.9742433398,0.0130895404597782,0.0084997858612657,0.0130895404597782,0.0106425876929152,36.0,19.0,2
129,49,71031838,65.10083996473467,71031838,51.46184022049939,-116.01221626525908,9,65100831.9857989,9,5135.0,51.3959,-115.8677,100243620.8082488,5135,93308.01256769538,0.0014332844868718,0.0009308124728074,0.0014332844868718,0.0034096214723366,34.0,20.0,2
130,50,71031838,65.10083996473467,71031838,51.46184022049939,-116.01221626525908,9,65100831.9857989,9,5289.0,51.4499,-116.0522,100244102.91919632,5289,47721302.601270646,0.7330367546098423,0.4760509716939392,0.7330367546098429,0.4788343924736299,35.0,19.0,2
131,51,71031838,65.10083996473467,71031838,51.46184022049939,-116.01221626525908,9,65100831.9857989,9,5290.0,51.4805,-115.9168,100249962.73298009,5290,13920334.10240184,0.2138272841956677,0.1388562521412524,0.2138272841956679,0.908275052067431,35.0,20.0,2
132,42,71031893,70.70905354766677,71031893,51.48127416375678,-116.31755357775404,8,70709070.88008781,8,5288.0,51.4191,-116.1875,100241287.56481984,5288,13957837.340321966,0.1973981154976906,0.1392423988099344,0.1973981154976916,0.139242398809942,35.0,18.0,2
133,45,71031893,70.70905354766677,71031893,51.48127416375678,-116.31755357775404,8,70709070.88008781,8,5597.0,51.557,-116.4226,100283232.62985829,5597,11995433.905157354,0.1696449091446817,0.1196155487870246,0.1696449091446825,0.2113201257518016,37.0,17.0,2
134,44,71031893,70.70905354766677,71031893,51.48127416375678,-116.31755357775404,8,70709070.88008781,8,5443.0,51.5036,-116.2372,100256031.2423876,5443,6300196.658126527,0.0891002608252445,0.0628410737992872,0.0891002608252449,0.0628410737992857,36.0,18.0,2
135,41,71031893,70.70905354766677,71031893,51.48127416375678,-116.31755357775404,8,70709070.88008781,8,5287.0,51.3882,-116.3225,100259294.10237402,5287,5214903.472855246,0.0737515485346845,0.0520141650661368,0.0737515485346849,0.1809845412241577,35.0,17.0,2
136,43,71031893,70.70905354766677,71031893,51.48127416375678,-116.31755357775404,8,70709070.88008781,8,5442.0,51.4726,-116.3725,100263193.53747237,5442,33240699.503626373,0.4701051659976937,0.3315344178739229,0.470105165997696,0.946910790693636,36.0,17.0,2
137,35,71032102,48.068860239410455,71032102,51.53859401137503,-116.09591279134612,7,48068877.3922344,7,5289.0,51.4499,-116.0522,100244102.91919632,5289,553.4017290512005,1.1512682614481098e-05,5.520541487585366e-06,1.151268261448111e-05,5.55281952251304e-06,35.0,19.0,2
138,37,71032102,48.068860239410455,71032102,51.53859401137503,-116.09591279134612,7,48068877.3922344,7,5444.0,51.5345,-116.1017,100254287.36112264,5444,47182094.71018384,0.9815518329081298,0.47062420921941,0.9815518329081308,0.589268894390785,36.0,19.0,2
139,39,71032102,48.068860239410455,71032102,51.53859401137503,-116.09591279134612,7,48068877.3922344,7,5599.0,51.619,-116.1514,100273689.36690548,5599,886229.2803214665,0.0184366544092547,0.0088381038527336,0.0184366544092548,0.0089773400169442,37.0,19.0,2
140,32,71032185,71.51295792421554,71032185,51.59238669262257,-116.4137831935709,6,71512963.03884064,6,5598.0,51.5881,-116.2871,100274426.0816763,5598,9224507.613083854,0.1289907063153539,0.0919926243763313,0.1289907063153537,0.0919926243763314,37.0,18.0,2
141,33,71032185,71.51295792421554,71032185,51.59238669262257,-116.4137831935709,6,71512963.03884064,6,5752.0,51.6414,-116.4729,100300521.94032884,5752,20849377.973898254,0.2915468341393489,0.2078690875238121,0.2915468341393485,0.2593458432166309,38.0,17.0,2
142,34,71032185,71.51295792421554,71032185,51.59238669262257,-116.4137831935709,6,71512963.03884064,6,5753.0,51.6726,-116.3372,100289660.16089223,5753,1186504.965584376,0.0165914669895575,0.0118307805977295,0.0165914669895575,0.0147295226092967,38.0,18.0,2
143,31,71032185,71.51295792421554,71032185,51.59238669262257,-116.4137831935709,6,71512963.03884064,6,5597.0,51.557,-116.4226,100283232.62985829,5597,40252572.48627424,0.5628709925557409,0.4013888606368026,0.5628709925557401,0.7091180483246888,37.0,17.0,2
144,29,71032217,56.83543144744057,71032217,51.59767724817888,-116.22440490768652,5,56835436.89598809,5,5754.0,51.7035,-116.2012,100288956.74633914,5754,203213.04219368615,0.0035754637122888,0.0020262753625772,0.0035754637122888,0.0055105301226844,38.0,19.0,2
145,27,71032217,56.83543144744057,71032217,51.59767724817888,-116.22440490768652,5,56835436.89598809,5,5599.0,51.619,-116.1514,100273689.36690548,5599,21725214.758751545,0.3822476951925232,0.2166591744645807,0.3822476951925229,0.2200724396735132,37.0,19.0,2
146,24,71032217,56.83543144744057,71032217,51.59767724817888,-116.22440490768652,5,56835436.89598809,5,5443.0,51.5036,-116.2372,100256031.2423876,5443,7.639008231486486,1.3440572728360093e-07,7.619499931149045e-08,1.3440572728360085e-07,7.619499931148862e-08,36.0,18.0,2
147,28,71032217,56.83543144744057,71032217,51.59767724817888,-116.22440490768652,5,56835436.89598809,5,5753.0,51.6726,-116.3372,100289660.16089223,5753,275032.76706509123,0.0048391071149574,0.0027423840765225,0.0048391071149574,0.0034143147127812,38.0,18.0,2
148,26,71032217,56.83543144744057,71032217,51.59767724817888,-116.22440490768652,5,56835436.89598809,5,5598.0,51.5881,-116.2871,100274426.0816763,5598,34137150.823139034,0.6006314491012334,0.3404372595993057,0.600631449101233,0.340437259599306,37.0,18.0,2
149,25,71032217,56.83543144744057,71032217,51.59767724817888,-116.22440490768652,5,56835436.89598809,5,5444.0,51.5345,-116.1017,100254287.36112264,5444,494817.86583054106,0.0087061504732704,0.0049356279801598,0.0087061504732704,0.0061799031711882,36.0,19.0,2
150,21,71032292,25.59130797430908,71032292,51.62579151857267,-116.08858700954772,4,25591309.146201268,4,5599.0,51.619,-116.1514,100273689.36690548,5599,16997585.881714605,0.6641936832777349,0.1695119227090543,0.664193683277735,0.1721824265070675,37.0,19.0,2
151,22,71032292,25.59130797430908,71032292,51.62579151857267,-116.08858700954772,4,25591309.146201268,4,5600.0,51.6497,-116.0155,100273808.08365858,5600,8593723.264486657,0.3358063167222649,0.0857025720746229,0.3358063167222649,0.8989838816626459,37.0,20.0,2
152,14,71032409,65.79137203163639,71032409,51.66166883363126,-116.17610386532309,3,65791369.44641105,3,5599.0,51.619,-116.1514,100273689.36690548,5599,33674827.50174014,0.5118426289814388,0.3358291463528642,0.5118426289814388,0.3411198244154225,37.0,19.0,2
153,15,71032409,65.79137203163639,71032409,51.66166883363126,-116.17610386532309,3,65791369.44641105,3,5600.0,51.6497,-116.0155,100273808.08365858,5600,965650.868665546,0.0146774702638177,0.0096301405832707,0.0146774702638177,0.1010161183373542,37.0,20.0,2
154,16,71032409,65.79137203163639,71032409,51.66166883363126,-116.17610386532309,3,65791369.44641105,3,5753.0,51.6726,-116.3372,100289660.16089223,5753,248568.16604142627,0.0037781272548809,0.0024785024262985,0.0037781272548809,0.0030857775802525,38.0,18.0,2
155,17,71032409,65.79137203163639,71032409,51.66166883363126,-116.17610386532309,3,65791369.44641105,3,5754.0,51.7035,-116.2012,100288956.74633914,5754,30902322.909963943,0.4697017734998626,0.3081328584175543,0.4697017734998626,0.8379786032334212,38.0,19.0,2
156,8,71032422,50.92933897927326,71032422,51.67071036244054,-116.304323222782,2,50929333.874234445,2,5598.0,51.5881,-116.2871,100274426.0816763,5598,177625.9184365297,0.0034876937302019,0.0017713980062259,0.0034876937302019,0.0017713980062259,37.0,18.0,2
157,10,71032422,50.92933897927326,71032422,51.67071036244054,-116.304323222782,2,50929333.874234445,2,5753.0,51.6726,-116.3372,100289660.16089223,5753,44980021.99474166,0.8831849657766173,0.4485010909657219,0.883184965776616,0.5583914691936422,38.0,18.0,2
158,11,71032422,50.92933897927326,71032422,51.67071036244054,-116.304323222782,2,50929333.874234445,2,5754.0,51.7035,-116.2012,100288956.74633914,5754,5771685.961056329,0.1133273404931822,0.0575505633751346,0.1133273404931821,0.1565108666438943,38.0,19.0,2
159,5,71032440,107.0124669866703,71032440,51.6657032004529,-116.44419530755664,1,107012475.63332616,1,5753.0,51.6726,-116.3372,100289660.16089223,5753,28351424.719636854,0.2649356960657731,0.2826953912711775,0.2649356960657726,0.3519605593963849,38.0,18.0,2
160,6,71032440,107.0124669866703,71032440,51.6657032004529,-116.44419530755664,1,107012475.63332616,1,5907.0,51.7258,-116.5234,100306019.36699602,5907,17812891.90077029,0.1664562173274584,0.1775854730671459,0.1664562173274581,1.0,39.0,17.0,2
161,7,71032440,107.0124669866703,71032440,51.6657032004529,-116.44419530755664,1,107012475.63332616,1,5908.0,51.757,-116.3875,100300328.74231344,5908,1305355.9697389898,0.0121981662606492,0.0130144734928301,0.0121981662606492,1.0,39.0,18.0,2
162,4,71032440,107.0124669866703,71032440,51.6657032004529,-116.44419530755664,1,107012475.63332616,1,5752.0,51.6414,-116.4729,100300521.94032884,5752,59542803.04318025,0.5564099203461211,0.5936439999644635,0.5564099203461201,0.740654156783369,38.0,17.0,2
